stm_preyID,Prey_TaxonomicID,State_dvt,State_Digestion,Nb_Individuals,Weight_Tot,Comment,Predator_ID
9473,Omosudis lowii,,3,1,45.75,,3556
9474,Rubbish - Line/Rope,,0,1,0.98,,3556
9475,Phrosina semilunata,,2,1,0.25,,3557
9476,Gempylidae,,3,1,6.13,saved for BM,3558
9477,Platyscelus armatus,,3,1,0.43,,3559
9478,Phrosina semilunata,,3,1,0.65,,3559
9479,Phronima sedentaria,,3,3,0.41,,3559
9480,Alciopidae,,3,4,0.79,,3559
9481,Salpidae,,3,1,0.14,,3559
9482,Carinaria sp.,,3,5,3.59,,3559
9483,Rubbish - Line/Rope,,0,1,0.06,clear fishihng line,3559
9484,Rubbish - Plastic (white/clear),,0,1,0.08,,3559
9485,Alepisaurus ferox,,3,4,2.85,,3559
9486,Sternoptyx sp.,,2,12,25.17,,3559
9487,Sternoptyx sp.,,3,6,24.71,,3559
9488,Unidentified 1/2 Octopod Beak,,4,1,0.63,saved for RY (?),3560
9489,Unidentified Cephalopoda,,4,1,0.25,"squid, in two pieces. (saved?)",3560
9490,Unidentified Cephalopoda,,4,1,0.15,squid. Saved?,3560
9491,Thetys sp.,,3,2,11.74,"written as""salp"" and saved for ID. EP assuming it is thetys",3560
9492,Salpidae,,3,1,0.14,,3560
9493,Carinaria sp.,,4,1,0.25,,3560
9494,Sternoptyx sp.,,4,3,4.11,,3560
9495,Phronima sedentaria,,3,2,1.04,,3560
9496,Phrosina semilunata,,3,3,1.24,,3560
9497,Rubbish - Plastic (colored),,0,1,0.23,blue plastic,3560
9498,Rubbish - Line/Rope,,0,1,0.65,clear twine,3560
9499,Unrecognizable Organic Material,,3,1,0.21,saved for ID,3561
9500,Phrosina semilunata,,4,3,0.67,,3561
9501,Platyscelus ovoides,,3,1,0.18,,3561
9502,Salpidae,,4,1,0.26,,3561
9503,Phronima sedentaria,,4,1,0.27,,3561
9504,Carinaria sp.,,4,2,1.27,,3561
9505,Alepisaurus ferox,,2,1,20.04,,3561
9506,Sternoptyx sp.,,2,10,10.07,,3561
9507,Sternoptyx sp.,,3,24,49.28,,3561
9508,Sternoptyx sp.,,4,8,14.13,,3561
9509,Unidentified 1/2 Octopod Beak,,4,1,0.16,saved ?,3562
9510,Sternoptyx sp.,,2,1,7.12,,3562
9511,Alepisaurus ferox,,2,1,18.89,,3562
9512,Trachipteridae,,2,1,23.76,Saved for BM,3562
9513,Sigmops ebelingi,,2,1,3.73,ID by JC. Saved for JWA collection,3562
9514,Unidentified Crustacea,,2,1,0.13,saved,3562
9515,Phronima sedentaria,,2,13,4.26,,3562
9516,Alciopidae,,3,2,0.55,,3562
9517,Carinaria sp.,,3,4,5.06,,3562
9518,Salpidae,,2,11,3.8,,3562
9519,Rubbish - Line/Rope,,0,1,0.51,mass of blue rope,3562
9520,Rubbish - Line/Rope,,0,1,3.04,black fishing line ball,3562
9521,Rubbish - Line/Rope,,0,1,1.9,blue rope,3562
9522,Platyscelus ovoides,,2,1,0.52,,3564
9523,Cavolinia tridentata,,3,1,0.12,,3564
9524,Phronima sedentaria,,3,2,1.23,,3564
9525,Platyscelus armatus,,3,1,0.37,,3565
9526,Carinaria sp.,,3,1,0.76,,3565
9527,Alciopidae,,3,21,3.73,,3565
9528,Octopoda,,3,1,4.7,TBI octopod. Saved?,3566
9529,Octopoda,,3,1,3.51,TBI octopod. Saved?,3566
9530,Octopoda,,3,1,7.14,TBI octopod. Saved?,3566
9531,Carinaria sp.,,3,1,0.26,,3566
9532,Alciopidae,,3,8,2.25,,3566
9533,Salpidae,,3,1,4.76,saved tbi (Thetys?),3566
9534,Sternoptyx sp.,,2,3,2.33,,3566
9535,Sternoptyx sp.,,3,13,22.33,,3566
9536,Sternoptyx sp.,,4,12,11.07,,3566
9537,Melamphaidae,,3,1,1.55,ID by BM,3566
9538,Alepisaurus ferox,,3,6,10.78,,3566
9539,Hirondellea gigas,,3,1,0.2,,3566
9540,Phrosina semilunata,,3,2,0.68,,3566
9541,Phronima sedentaria,,3,9,4.89,,3566
9542,Salpidae,,4,4,1.48,,3566
9543,Rubbish - Line/Rope,,0,1,3.94,black twine,3566
9544,Rubbish - Line/Rope,,0,1,0.47,brown rope,3566
9545,Rubbish - Line/Rope,,0,1,1.41,green fishing line,3566
9546,Rubbish - Plastic (white/clear),,0,1,0.65,,3566
9547,Rubbish - Plastic (white/clear),,0,1,0.14,,3566
9548,Rubbish - Line/Rope,,0,1,0.15,white twine,3566
9549,Octopoda,,2,1,0.34,saved,3567
9550,Phrosina semilunata,,4,1,0.66,,3567
9551,Alciopidae,,3,26,3.83,,3567
9552,Sternoptyx sp.,,2,2,1.17,,3567
9553,Unidentified Fish,,3,1,0.69,Acropomatidae saved?,3567
9554,Gempylidae,,3,1,1.34,saved?,3567
9555,Opisthoproctidae,,4,1,2.24,ID by BM,3568
9556,Scopelarchus michaelsarsi,,3,2,5.73,ID by BM,3568
9557,Alciopidae,,3,42,8.01,,3568
9558,Trachipteridae,,3,5,9.28,saved,3568
9559,Sternoptyx sp.,,2,12,27.08,,3568
9560,Platyscelus armatus,,2,1,0.43,,3568
9561,Phrosina semilunata,,3,9,2.78,,3568
9562,Platyscelus ovoides,,3,3,1.79,,3568
9563,Cavolinia tridentata,,3,1,0.24,,3568
9564,Phronima sedentaria,,3,7,3.86,,3568
9565,Unidentified Cephalopoda,,3,1,1.94,squid. Saved?,3569
9566,Hirondellea gigas,,3,3,0.8,,3569
9567,Phronima sedentaria,,4,1,0.3,,3569
9568,Unidentified Fish,,4,1,0.92,very degraded. Saved?,3570
9569,Gempylidae,,2,1,0.61,saved fort JD,3571
9570,Hirondellea gigas,,2,1,0.3,,3574
9571,Salpidae,,3,1,0.56,,3574
9572,Hippocampus fisheri,,2,1,0.37,ID by BM,3576
9573,Rubbish - Plastic (colored),,0,1,0.52,,3578
9574,Unidentified Cephalopoda,,2,1,39.55,saved?,3579
9575,Octopoda,,2,1,16.32,saved?,3580
9576,Trachipteridae,,4,1,4.84,"ID by EP, very diegested",3581
9577,Carinaria sp.,,3,1,1.17,,3581
9578,Phrosina semilunata,,3,1,0.31,,3581
9579,Anoplogaster cornuta,,3,1,1.22,,3582
9580,Unidentified Fish,,3,1,0.26,saved,3583
9581,Bolitaenidae,,3,1,3.59,"no length, not indicated if saved",3583
9582,Atlantidae,,2,1,0.15,no length indicated,3583
9583,Sternoptychidae,,4,1,0.11,,3583
9584,Anoplogaster cornuta,,2,6,4.1,,3583
9585,Phrosina semilunata,,2,14,3.29,,3583
9586,Carinaria sp.,,3,4,2.22,,3583
9587,Ranzania laevis,,3,4,2.94,,3583
9588,Phrosina semilunata,,3,2,0.31,,3583
9589,Ranzania laevis,,4,3,0.81,,3583
9590,Alepisaurus ferox,,2,1,31.48,,3584
9591,Anoplogaster cornuta,,2,4,3.21,,3584
9592,Ranzania laevis,,2,2,1.36,,3584
9593,Rubbish - Plastic (colored),,0,1,7.74,pink,3584
9594,Rubbish - Plastic (white/clear),,0,1,3.27,clear,3584
9595,Rubbish - Line/Rope,,0,1,0.1,black twine,3584
9596,Pyrosoma sp.,,2,1,2.07,,3584
9597,Cranchiidae,,3,1,1.73,saved?,3584
9598,Phrosina semilunata,,3,2,0.54,,3584
9599,Unidentified 1/2 Cephalopod Beak,,4,3,1.84,,3584
9600,Alciopidae,,3,2,0.13,,3584
9601,Rubbish - Plastic (colored),,0,1,4.07,black,3585
9602,Rubbish - Plastic (colored),,0,1,1.44,clear,3585
9603,Ranzania laevis,,3,8,15.72,,3585
9604,Ranzania laevis,,4,1,0.65,,3585
9605,Anoplogaster cornuta,,2,39,41.43,,3585
9606,Anoplogaster cornuta,,3,1,1.04,,3585
9607,Unidentified 1/2 Cephalopod Beak,,4,3,0.51,Saved,3585
9608,Phrosina semilunata,,2,1,0.34,,3585
9609,Alciopidae,,3,1,0.01,,3585
9610,Anoplogaster cornuta,,2,56,45.76,,3586
9611,Ranzania laevis,,3,1,1.48,,3586
9612,Phrosina semilunata,,3,4,1.17,,3586
9613,Hirondellea gigas,,2,1,0.23,,3586
9614,Carinaria sp.,,3,3,2.47,,3586
9615,Unidentified Cephalopoda,,3,1,1.61,cranchiidae? Saved,3586
9616,Rubbish - Plastic (colored),,0,1,2.53,,3586
9617,Ranzania laevis,,3,31,69.64,,3587
9618,Alepisaurus ferox,,2,2,478.68,,3587
9619,Anoplogaster cornuta,,2,35,37.36,,3587
9620,Carinaria sp.,,3,3,1.74,,3587
9621,Bolitaenidae,,3,1,4.34,,3587
9622,Phrosina semilunata,,3,3,1.04,"only 2 measured, 1 head only",3587
9623,Unidentified Cephalopoda,,2,1,1.27,,3587
9624,Rubbish - Plastic (white/clear),,0,1,0.43,clear sheet,3587
9625,Rubbish - Plastic (colored),,0,1,0.07,"tan, plastic box tie",3587
9626,Gempylidae,,3,2,2.12,saved,3588
9627,Sternoptyx sp.,,2,1,5.76,,3588
9628,Platyscelus armatus,,1,1,0.6,,3588
9629,Carinaria sp.,,3,2,1.25,no measurements provided…,3588
9630,Rubbish - Line/Rope,,0,1,0.76,black twine,3588
9631,Alciopidae,,3,14,1.26,,3588
9632,Molidae,Larvae,2,1,0.05,,3588
9633,Anoplogaster cornuta,,2,18,27.03,,3588
9634,Phrosina semilunata,,3,1,0.38,,3588
9635,Platyscelus armatus,,3,1,0.21,,3588
9636,Gempylidae,,2,1,13.04,saved,3588
9637,Abraliopsis sp.,,3,1,0.12,ID by RY,3474
9638,Unidentified Cephalopoda,,3,1,0.09,"ID by RY (as ""squid"")",3474
9639,Onychoteuthis sp. Beak,,4,2,0.02,ID by RY,3284
9640,Unidentified 1/2 Cephalopod Beak,,4,3,0.03,"ID as ""NO ID"" by RY",3284
9641,Ommastrephidae Beak,,4,1,0.01,ID by RY,3284
9642,Enoploteuthis sp. Beak,,4,1,0.01,ID by RY,3284
9643,Lepidoteuthis grimaldii Beak,,4,1,0.01,ID by RY,3284
9644,Argonauta sp. Beak,,4,3,0.03,ID by RY,3284
9665,Rubbish - Plastic (colored),,0,1,0.3,,3613
9667,Anoplogaster cornuta,,3,1,0.53,,3616
9668,Platyscelus ovoides,,3,1,0.61,,3616
9669,Pyrosomatidae,,3,1,2.58,,3616
9670,Unidentified 1/2 Cephalopod Beak,,4,1,0.15,,3616
9671,Rubbish - Plastic (white/clear),,0,1,1.41,,3616
9672,Rubbish - Plastic (white/clear),,0,1,0.13,,3616
9673,Rubbish - Line/Rope,,0,1,0.14,,3616
9674,Rubbish - Line/Rope,,0,1,0.22,,3616
9675,Rubbish - Line/Rope,,0,1,2.23,black twine,3617
9676,Feather,,0,2,1.1,,3617
9677,Rubbish - Plastic (colored),,0,1,12.87,blue no measurements,3618
9678,Rubbish - Plastic (colored),,0,1,0.91,brick -colored - no measurements,3618
9684,Alepisaurus ferox,,2,1,9.96,,3620
9685,Unidentified 1/2 Cephalopod Beak,,4,8,1.87,"not measured (3 pairs, 2 separate). Saved? Jeffs class…",3621
9686,Pteropoda (unidentified),,2,1,0.05,no measurement,3621
9687,Rubbish - Plastic (white/clear),,0,3,0.19,"thin, clear strips >15cm, no measurements",3621
9688,Unrecognizable Organic Material,,4,3,0.4,,3621
9689,Hyperiidea,,3,3,1.05,only one measured,3621
9690,Alciopidae,,3,2,0.21,no measurements,3621
9691,Alciopidae,,3,1,0.4,,3622
9692,Salpidae,,3,1,0.42,,3622
9693,Phronima sedentaria,,2,1,0.74,,3622
9694,Cephalopod gladius,,4,1,0.32,,3622
9695,Argonauta sp.,,2,1,13.23,saved,3622
9696,Argonauta sp.,,2,1,27.98,saved,3622
9697,Stomiidae,,3,1,3.26,saved,3622
9698,Alciopidae,,3,3,0.5,,3623
9699,Sternoptyx sp.,,2,13,10.87,,3623
9700,Sternoptyx sp.,,3,9,10.14,,3623
9701,Phrosina semilunata,,2,3,1.12,,3623
9702,Phrosina semilunata,,3,13,6.28,,3623
9703,Platyscelus armatus,,2,2,0.71,,3623
9704,Platyscelus armatus,,3,2,0.69,,3623
9705,Argonauta sp. Beak,,4,3,0.12,ID by RY,3623
9706,Phronima sedentaria,,3,2,1.61,,3623
9707,Carinariidae,,3,4,2.89,,3623
9708,Alepisaurus ferox,,2,1,3.1,,3623
9709,Rubbish - Plastic (colored),,0,1,0.58,,3623
9710,Rubbish - Line/Rope,,0,2,2.94,green net,3623
9711,Rubbish - Plastic (colored),,0,2,0.91,tan plastic,3623
9712,Anoplogaster cornuta,,2,1,1.16,,3624
9713,Salpidae,,4,1,0.21,"not sure number of individuals, ""remains"", not measured",3624
9714,Hirondellea gigas,,2,6,1.52,,3624
9715,Alciopidae,,2,5,0.8,,3624
9716,Unidentified 1/2 Octopod Beak,,4,1,0.01,saved for RY,3625
9717,Salpidae,,3,2,1.09,,3625
9718,Phronima sedentaria,,3,3,1.14,,3625
9719,Phrosina semilunata,,3,8,7.45,,3625
9720,Platyscelus ovoides,,2,2,1.13,,3625
9721,Platyscelus ovoides,,3,5,0.98,,3625
9722,Unidentified Fish,,4,1,2.85,"not saved,very degraded, no measurements",3625
9723,Stomatopoda,,2,1,1.55,,3626
9724,Sternoptyx sp.,,2,3,4.59,,3626
9725,Phronima sedentaria,,2,3,1.74,,3626
9726,Alepisaurus ferox,,1,2,12.02,,3626
9727,Rubbish - Line/Rope,,0,1,5.18,,3626
9728,Megalopa stage,,2,1,0.28,,3626
9729,Salpidae,,3,2,1.86,,3626
9745,Omosudis lowii,,2,1,4.05,,3631
9746,Hirondellea gigas,,3,1,0.25,,3631
9747,Walvisteuthis youngorum,,3,1,14.53,ID by RY,3632
9748,Walvisteuthis youngorum,,3,1,20.51,ID by RY,3632
9749,Unidentified Cephalopoda,,4,3,1.74,saved? For RY,3632
9750,Sternoptyx sp.,,2,1,8.4,,3635
9751,Argonauta argo,,3,1,42.68,ID by RY,3635
9752,Phrosina semilunata,,3,3,0.72,,3635
9753,Phrosina semilunata,,3,2,0.24,,3636
9754,Alciopidae,,3,1,0.13,,3636
9755,Tremoctopus gracilis,,3,1,14.07,ID by RY,3637
9756,Hyaloteuthis pelagica,,3,1,10.78,ID by RY,3637
9757,Hyaloteuthis pelagica,,3,1,5.2,ID by RY,3637
9758,Bolitaenidae,,3,1,0.67,,3637
9759,Carinaria sp.,,3,1,0.41,,3637
9760,Sternoptyx sp.,,2,2,7.27,,3637
9761,Omosudis lowii,,3,1,0.3,,3637
9762,Eumegistus illustris,,3,1,0.55,ID'd by JD and JWA,3637
9763,Pteropoda (unidentified),,3,3,0.44,,3637
9764,Phrosina semilunata,,3,36,10.91,,3637
9765,Platyscelus ovoides,,4,1,0.11,cannot measure TL,3637
9766,Megalopa stage,,2,5,0.78,,3637
9767,Ancistrocheirus lesueurii,,3,1,0.76,ID by RY,3638
9768,Unidentified Cephalopoda,,3,1,0.1,ID by RY,3638
9769,Amphitretidae,,3,1,0.52,ID by RY,3638
9770,Megalopa stage,,3,4,0.69,,3638
9771,Phrosina semilunata,,3,6,2.89,,3638
9772,Carinaria sp.,,3,1,1.06,,3638
9773,Atlanta sp.,,2,1,0.11,,3638
9774,Sternoptyx sp.,,2,2,2.11,,3638
9775,Paralepididae,,3,1,0.98,,3638
9776,Unidentified Fish,,3,1,0.22,,3638
9777,Unidentified Epipelagic Fish,Juvenile,3,2,0.54,,3638
9778,Brama sp.,,3,2,0.87,,3638
9779,Tetraodontidae,,3,1,0.52,,3638
9780,Rubbish - Plastic (colored),,0,1,6.88,,3639
9781,Rubbish - Plastic (white/clear),,0,1,0.38,,3639
9782,Rubbish - Plastic (white/clear),,0,1,0.13,,3639
9783,Unidentified 1/2 Octopod Beak,,4,2,1.54,Saved for RY,3639
9784,Unidentified 1/2 Cephalopod Beak,,4,1,0.13,Saved for Ry,3639
9785,Rubbish - Plastic (white/clear),,0,1,2.82,,3640
9786,Rubbish - Line/Rope,,0,1,0.9,,3640
9787,Sternoptyx sp.,,3,1,2.47,,3640
9788,Phrosina semilunata,,3,1,0.55,,3640
9789,Bolitaenidae,,4,1,6.36,cannot take measurement,3641
9790,Sternoptyx sp.,,3,1,1.63,,3641
9791,Phrosina semilunata,,3,1,0.23,,3641
9792,Phronima sedentaria,,3,1,0.23,,3641
9793,Rubbish - Plastic (white/clear),,0,1,0.2,,3641
9794,Rubbish - Line/Rope,,0,1,10.38,,3644
9795,Hirondellea gigas,,4,2,0.5,,3644
9796,Alciopidae,,3,2,0.15,,3644
9797,Alepisaurus ferox,,3,1,0.5,,3645
9798,Anoplogaster cornuta,,3,2,32.32,Saved for AA,3645
9799,Alciopidae,,3,18,2.13,,3645
9800,Sternoptyx sp.,,3,2,2.53,,3645
9801,Phrosina semilunata,,3,1,0.2,,3645
9802,Paralepididae,,3,1,3.98,,3645
9803,Sternoptyx sp.,,4,1,1.92,,3645
9804,Rubbish - Plastic (white/clear),,0,2,12.44,,3646
9805,Unidentified 1/2 Cephalopod Beak,,4,1,0.25,Saved for RY,3646
9806,Alciopidae,,3,2,0.59,,3646
9807,Rubbish - Line/Rope,,0,1,0.01,clear fising line made of plastic,3646
9808,Pteropoda (unidentified),,2,1,0.18,,3647
9809,Carinaria sp.,,4,1,0.93,,3647
9810,Salpidae,,4,4,0.69,,3647
9811,Rubbish - Line/Rope,,0,2,0.3,,3647
9812,Alciopidae,,3,6,0.25,,3647
9813,Platyscelus armatus,,3,5,2.07,,3647
9814,Platyscelus ovoides,,4,2,0.77,,3647
9815,Phrosina semilunata,,4,66,20.4,,3647
9816,Sternoptyx sp.,,4,35,40,,3647
9817,Alepisaurus ferox,,4,2,1.46,,3647
9818,Phronima sedentaria,,3,9,3.22,,3647
9819,Sternoptyx sp.,,3,19,31.54,,3647
9820,Alepisaurus ferox,,3,1,16.3,,3649
9821,Alciopidae,,3,6,2.92,,3649
9822,Chtenopteryx sp.,,3,1,1.01,ID by RY,3649
9823,Hyaloteuthis pelagica,,2,1,0.62,ID by RY,3649
9824,Rubbish - Plastic (colored),,0,1,0.03,,3649
9825,Salpidae,,3,1,1.25,,3649
9826,Walvisteuthis youngorum,,3,1,11.46,ID by RY,3650
9827,Phronima sedentaria,,3,1,0.31,,3650
9828,Anoplogaster cornuta,,3,1,8.45,,3650
9829,Unidentified Fish,,3,1,0.99,,3650
9830,Alciopidae,,3,12,1.35,,3650
9831,Lanceola loveni,,3,1,0.32,,3650
9832,Unidentified Invertebrate,,2,1,0.14,TBI amphipod,3650
9833,Hirondellea gigas,,3,4,0.98,,3650
9834,Feather,,0,1,0.3,,3651
9835,Rubbish - Line/Rope,,0,1,2.19,,3651
9836,Hirondellea gigas,,4,1,0.21,,3651
9837,Hirondellea gigas,,3,1,0.24,,3653
9845,Grimalditeuthis bonplandii,,3,1,17.28,ID by RY,3669
9846,Alciopidae,,3,2,0.86,,3669
9847,Lanceola loveni,,3,2,0.85,,3669
9848,Unidentified 1/2 Cephalopod Beak,,4,1,0.27,Saved for RY,3670
9849,Alciopidae,,3,13,7.27,,3670
9850,Unidentified 1/2 Octopod Beak,,4,8,0.15,Saved for RY,3671
9851,Unidentified 1/2 Cephalopod Beak,,4,1,0.03,Saved for RY,3671
9852,Alciopidae,,3,9,5.29,,3671
9853,Lanceola loveni,,3,1,0.45,,3671
9854,Rubbish - Plastic (colored),,0,1,0,,3671
9855,Tremoctopus gracilis,,2,1,56.18,ID by RY,3672
9856,Phrosina semilunata,,3,9,4.62,,3672
9857,Cavolinia tridentata,,2,3,0.51,,3672
9858,Alciopidae,,3,2,0.77,,3672
9859,Salpidae,,4,1,0.29,Unable to measure,3672
9860,Carinaria sp.,,4,2,0.71,,3672
9861,Atlanta sp.,,2,1,0.34,,3672
9862,Alciopidae,,3,3,1.14,,3673
9863,Salpidae,,3,2,1.24,,3673
9864,Phrosina semilunata,,3,7,4.74,,3673
9865,Hirondellea gigas,,2,2,0.42,,3673
9866,Phronima sedentaria,,3,2,1.02,,3673
9867,Platyscelus ovoides,,2,1,0.56,,3673
9868,Diplospinus multistriatus,,3,1,6.3,,3673
9869,Bramidae,,2,1,2.35,species is Taractichthys longipinnis,3673
9870,Alepisaurus ferox,,3,1,0.56,,3674
9871,Unidentified Crustacea,,2,1,0.21,TBI amphipod,3674
9872,Platyscelus armatus,,2,1,0.59,,3674
9873,Carinaria sp.,,3,1,0.17,,3674
9874,Rubbish - Line/Rope,,0,1,0.8,,3674
9875,Phrosina semilunata,,3,8,3.24,,3674
9876,Rubbish - Plastic (white/clear),,0,1,3.99,,3675
9877,Rubbish (human product),,0,1,0.5,piece of wood,3675
9878,Unidentified 1/2 Octopod Beak,,4,1,0.24,Saved for RY,3676
9879,Sternoptyx sp.,,3,1,5.62,,3676
9880,Phronima sedentaria,,3,1,0.98,,3676
9881,Platyscelus ovoides,,3,1,0.54,,3676
9882,Phrosina semilunata,,3,5,3.46,,3676
9883,Carinaria sp.,,3,5,5.47,,3676
9884,Alciopidae,,3,22,9.61,,3676
9885,Unrecognizable Organic Material,,0,13,0.15,description: magenta colored tubes; unsure of state of digestion,3677
9886,Unidentified 1/2 Cephalopod Beak,,4,1,0.06,Saved for RY,3677
9887,Phrosina semilunata,,3,1,0.45,,3677
9888,Pyrosoma sp.,,2,1,4.28,,3677
9889,Rubbish - Plastic (no color available),,0,1,13.94,,3677
9890,Unidentified Crustacea,,2,1,0.27,,3678
9891,Alciopidae,,3,1,0.29,,3678
9892,Salpidae,,4,1,0.35,,3678
9893,Phronima sedentaria,,2,1,0.93,,3678
9894,Alepisaurus ferox,,3,1,1.53,,3678
9895,Sternoptyx sp.,,3,3,10.95,,3678
9896,Phrosina semilunata,,3,3,1.06,,3678
9897,Carinaria sp.,,3,4,3.89,,3678
9898,Alciopidae,,3,33,21.58,,3679
9899,Unidentified 1/2 Cephalopod Beak,,4,2,0.19,,3679
9900,Unidentified Fish,,3,1,3.55,,3679
9901,Pyrosoma sp.,,3,1,11.53,,3679
9902,Unidentified Cephalopoda,,4,1,1.24,piece of squid mantle,3679
9903,Phrosina semilunata,,3,10,6.62,,3679
9904,Phronima sedentaria,,3,5,4.52,,3679
9905,Salpidae,,3,8,8.27,,3679
9906,Rubbish - Line/Rope,,0,1,1.88,,3679
9907,Rubbish - Plastic (white/clear),,0,1,3.22,,3679
9908,Rubbish - Plastic (white/clear),,0,1,0.26,,3679
9909,Rubbish - Plastic (white/clear),,0,1,0.26,,3679
9910,Rubbish - Plastic (colored),,0,1,3.54,,3679
9912,Unidentified 1/2 Cephalopod Beak,,4,2,0.47,Saved for RY,3680
9913,Hyaloteuthis pelagica,,3,2,11.12,ID by RY,3680
9914,Trichiuridae,,4,1,0.98,,3680
9915,Platyscelus armatus,,2,1,0.75,,3680
9916,Rubbish - Line/Rope,,0,1,0.17,,3680
9917,Lanceola loveni,,2,3,1.81,,3680
9918,Lanceola loveni,,3,1,0.75,,3681
9919,Unidentified Fish,,2,1,0,swallower fish?,3682
9920,Platyscelus armatus,,2,2,0.87,,3682
9921,Alciopidae,,3,2,0.96,,3682
9922,Phrosina semilunata,,3,1,0.18,,3682
9923,Carinaria sp.,,3,2,0.95,,3682
9924,Salpidae,,4,1,0.29,unable to measure,3682
9925,Unidentified Cephalopoda,,2,1,5.69,Saved for RY,3683
9926,Alciopidae,,3,10,7.21,,3683
9927,Phronima sedentaria,,3,1,0.45,,3683
9928,Phrosina semilunata,,4,3,1.05,,3683
9929,Platyscelus armatus,,4,1,0.29,,3683
9930,Pholidoteuthis massyae,,3,1,11.19,ID by RY,3684
9931,Alciopidae,,3,2,1.11,,3684
9932,Unidentified 1/2 Octopod Beak,,4,1,0.08,Saved for RY,3684
9933,Unidentified 1/2 Octopod Beak,,4,6,0.26,Saved for RY,3685
9934,Unidentified 1/2 Cephalopod Beak,,4,1,0.01,Saved for RY,3685
9935,Lanceola loveni,,4,1,0.17,,3685
9936,Rubbish - Line/Rope,,0,1,0.12,,3685
9937,Megalopa stage,,4,1,0.19,unable to measure,3685
9938,Alciopidae,,3,10,5.79,,3685
9939,Salpidae,,4,2,0.87,,3685
9940,Unidentified 1/2 Octopod Beak,,4,6,0.06,Saved for RY,3686
9941,Unidentified Cephalopoda,,2,1,14.34,Saved for RY,3686
9942,Salpidae,,3,3,1.9,,3686
9943,Feather,,0,1,0.13,,3686
9944,Rubbish - Plastic (white/clear),,0,1,6.34,,3686
9945,Taningia danae,,4,1,9.35,ID by RY,3686
9946,Carinaria sp.,,3,3,3.93,,3687
9947,Salpidae,,3,2,1.67,,3687
9948,Phrosina semilunata,,4,5,1,,3688
9949,Rubbish - Line/Rope,,0,1,1.85,,3688
9950,Rubbish - Line/Rope,,0,1,18.68,,3688
9951,Alepisaurus ferox,,2,1,43.3,,3689
9952,Carinaria sp.,,3,1,0.53,,3689
9953,Rubbish - Plastic (colored),,0,1,2.3,,3689
9954,Rubbish - Plastic (colored),,0,1,0.81,,3689
9955,Phrosina semilunata,,3,2,0.48,,3689
9956,Platyscelus ovoides,,3,1,0.42,,3689
9957,Platyscelus armatus,,3,2,0.73,,3689
9958,Alciopidae,,3,6,2.06,,3689
9959,Argonauta argo,,2,1,79.93,ID by RY,3690
9960,Platyscelus armatus,,3,1,0.5,,3690
9961,Platyscelus ovoides,,3,1,0.51,,3690
9962,Hirondellea gigas,,2,1,0.29,,3690
9963,Phrosina semilunata,,3,3,1.59,,3690
9964,Phronima sedentaria,,3,2,1.63,,3690
9965,Sternoptyx sp.,,2,4,10.02,,3690
9966,Alciopidae,,3,7,2.62,,3690
9967,Unidentified 1/2 Octopod Beak,,4,7,0.71,Saved for RY,3691
9968,Unidentified 1/2 Cephalopod Beak,,4,3,0.25,Saved for RY,3691
9969,Bolitaenidae,,3,2,5.83,,3691
9970,Alepisaurus ferox,,3,1,0.92,,3691
9971,Sternoptyx sp.,,4,1,0.91,,3691
9972,Anoplogaster cornuta,,3,1,13.52,,3691
9973,Unidentified Fish,,4,1,1.74,,3691
9974,Hirondellea gigas,,3,1,0.21,,3691
9975,Phrosina semilunata,,3,1,0.51,,3691
9976,Carinaria sp.,,3,2,0.66,,3691
9977,Atlanta sp.,,2,1,0.14,,3691
9978,Rubbish - Line/Rope,,0,1,18.1,,3691
9979,Alciopidae,,3,4,1.07,,3691
9980,Phronima sedentaria,,3,13,6.44,,3691
9981,Salpidae,,3,15,6.44,,3691
9982,Unidentified 1/2 Cephalopod Beak,,4,1,0.1,,3692
9983,Bramidae,,3,1,6.31,,3692
9984,Omosudis lowii,,3,1,0.45,,3692
9985,Phrosina semilunata,,3,2,0.87,,3692
9986,Rubbish - Plastic (white/clear),,0,1,1.74,,3692
9987,Carinaria sp.,,3,2,2.45,,3692
9988,Alepisaurus ferox,,3,2,80.54,,3692
9989,Salpidae,,4,13,9.85,,3692
9990,Sternoptyx sp.,,3,1,1.94,,3694
9991,Platyscelus ovoides,,3,1,0.72,,3694
9992,Alciopidae,,3,1,0.48,,3694
9993,Argonauta sp.,,4,1,0.05,,3694
9994,Hyaloteuthis pelagica,,3,1,19.08,ID by RY,3695
9995,Sternoptyx sp.,,2,1,1.55,,3695
9996,Alciopidae,,3,24,16.09,,3695
9997,Platyscelus armatus,,3,1,0.77,,3696
9998,Hyaloteuthis pelagica,,3,1,13.67,ID by RY,3696
9999,Phrosina semilunata,,3,1,0.24,,3696
10000,Trichiuridae,,3,1,0.63,,3696
10001,Lanceola loveni,,2,1,0.96,,3697
10002,Phrosina semilunata,,3,1,0.59,,3697
10003,Platyscelus armatus,,3,1,0.16,,3697
10004,Alciopidae,,3,3,0.4,,3697
10005,Cavolinia tridentata,,3,1,0.19,,3697
10006,Rubbish - Line/Rope,,0,1,15.06,,3697
10007,Rubbish - Plastic (no color available),,0,1,10.89,,3697
10008,Rubbish - Plastic (white/clear),,0,1,6.25,,3697
10009,Feather,,0,1,0.13,,3697
